member	context	faction
3k_main_campaign_group_member_faction_pooled_resource_zheng_jiang	owner	3k_main_faction_zheng_jiang
3k_main_campaign_group_member_faction_poyang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_poyang_separatists
3k_main_campaign_group_member_faction_poyang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_poyang_separatists
3k_main_campaign_group_member_faction_poyang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_poyang
3k_main_campaign_group_member_faction_poyang_world_leaders_can_proclaim_seat	owner	3k_main_faction_poyang
3k_main_campaign_group_member_faction_runan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_runan_separatists
3k_main_campaign_group_member_faction_runan_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_runan
3k_main_campaign_group_member_faction_shangdang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_shangdang_separatists
3k_main_campaign_group_member_faction_shangdang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_shangdang_separatists
3k_main_campaign_group_member_faction_shangdang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_shangdang
3k_main_campaign_group_member_faction_shangdang_world_leaders_can_proclaim_seat	owner	3k_main_faction_shangdang
3k_main_campaign_group_member_faction_shangyong_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_shangyong_separatists
3k_main_campaign_group_member_faction_shangyong_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_shangyong
3k_main_campaign_group_member_faction_sheng_xian_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc05_faction_sheng_xian_separatists
3k_main_campaign_group_member_faction_sheng_xian_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_sheng_xian_separatists
3k_main_campaign_group_member_faction_sheng_xian_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc05_faction_sheng_xian
3k_main_campaign_group_member_faction_sheng_xian_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_sheng_xian
3k_main_campaign_group_member_faction_shi_huang_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_shi_huang_separatists
3k_main_campaign_group_member_faction_shi_huang_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_shi_huang
3k_main_campaign_group_member_faction_shi_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_shi_separatists
3k_main_campaign_group_member_faction_shi_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_shi_separatists
3k_main_campaign_group_member_faction_shi_wu_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_shi_wu_separatists
3k_main_campaign_group_member_faction_shi_wu_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_shi_wu
3k_main_campaign_group_member_faction_shi_xie_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_shi_xie
3k_main_campaign_group_member_faction_shi_yi_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_shi_yi_separatists
3k_main_campaign_group_member_faction_shi_yi_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_shi_yi
3k_main_campaign_group_member_faction_shoufang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_shoufang_separatists
3k_main_campaign_group_member_faction_shoufang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_shoufang_separatists
3k_main_campaign_group_member_faction_shoufang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_shoufang
3k_main_campaign_group_member_faction_shoufang_world_leaders_can_proclaim_seat	owner	3k_main_faction_shoufang
3k_main_campaign_group_member_faction_sun_jian_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_sun_jian
3k_main_campaign_group_member_faction_sun_jian_world_leaders_can_proclaim_seat	owner	3k_main_faction_sun_jian
3k_main_campaign_group_member_faction_sun_jian	owner	3k_main_faction_sun_jian
3k_main_campaign_group_member_faction_sun_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_sun_separatists
3k_main_campaign_group_member_faction_sun_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_sun_separatists
3k_main_campaign_group_member_faction_taishan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_taishan_separatists
3k_main_campaign_group_member_faction_taishan_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_taishan
3k_main_campaign_group_member_faction_taiyuan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_taiyuan_separatists
3k_main_campaign_group_member_faction_taiyuan_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_taiyuan_separatists
3k_main_campaign_group_member_faction_taiyuan_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_taiyuan
3k_main_campaign_group_member_faction_taiyuan_world_leaders_can_proclaim_seat	owner	3k_main_faction_taiyuan
3k_main_campaign_group_member_faction_tao_qian_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_tao_qian_separatists
3k_main_campaign_group_member_faction_tao_qian_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_tao_qian_separatists
3k_main_campaign_group_member_faction_tao_qian_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_tao_qian
3k_main_campaign_group_member_faction_tian_kai_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_tian_kai_separatists
3k_main_campaign_group_member_faction_tian_kai_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_tian_kai
3k_main_campaign_group_member_faction_tong'an_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_tong'an_separatists
3k_main_campaign_group_member_faction_tong'an_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_tong'an
3k_main_campaign_group_member_faction_wang_kuang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wang_kuang_separatists
3k_main_campaign_group_member_faction_wang_kuang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_wang_kuang_separatists
3k_main_campaign_group_member_faction_wang_kuang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wang_kuang
3k_main_campaign_group_member_faction_wang_kuang_world_leaders_can_proclaim_seat	owner	3k_main_faction_wang_kuang
3k_main_campaign_group_member_faction_wang_lang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wang_lang_separatists
3k_main_campaign_group_member_faction_wang_lang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_wang_lang_separatists
3k_main_campaign_group_member_faction_wang_lang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wang_lang
3k_main_campaign_group_member_faction_wang_lang_world_leaders_can_proclaim_seat	owner	3k_main_faction_wang_lang
3k_main_campaign_group_member_faction_weijun_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_weijun_separatists
3k_main_campaign_group_member_faction_weijun_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_weijun_separatists
3k_main_campaign_group_member_faction_weijun_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_weijun
3k_main_campaign_group_member_faction_weijun_world_leaders_can_proclaim_seat	owner	3k_main_faction_weijun
3k_main_campaign_group_member_faction_wu_jing_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_wu_jing_separatists
3k_main_campaign_group_member_faction_wu_jing_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_wu_jing
3k_main_campaign_group_member_faction_wudu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wudu_separatists
3k_main_campaign_group_member_faction_wudu_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wudu
3k_main_campaign_group_member_faction_wuling_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wuling_separatists
3k_main_campaign_group_member_faction_wuling_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_wuling_separatists
3k_main_campaign_group_member_faction_wuling_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wuling
3k_main_campaign_group_member_faction_wuling_world_leaders_can_proclaim_seat	owner	3k_main_faction_wuling
3k_main_campaign_group_member_faction_wuwei_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wuwei_separatists
3k_main_campaign_group_member_faction_wuwei_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_wuwei
3k_main_campaign_group_member_faction_xiangyang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_xiangyang_separatists
3k_main_campaign_group_member_faction_xiangyang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_xiangyang_separatists
3k_main_campaign_group_member_faction_xiangyang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_xiangyang
3k_main_campaign_group_member_faction_xiangyang_world_leaders_can_proclaim_seat	owner	3k_main_faction_xiangyang
3k_main_campaign_group_member_faction_xiapi_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc06_faction_xiapi_separatists
3k_main_campaign_group_member_faction_xiapi_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc06_faction_xiapi
3k_main_campaign_group_member_faction_xihe_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_xihe_separatists
3k_main_campaign_group_member_faction_xihe_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_xihe
3k_main_campaign_group_member_faction_xindu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_xindu_separatists
3k_main_campaign_group_member_faction_xindu_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_xindu_separatists
3k_main_campaign_group_member_faction_xindu_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_xindu
3k_main_campaign_group_member_faction_xindu_world_leaders_can_proclaim_seat	owner	3k_main_faction_xindu
3k_main_campaign_group_member_faction_xu_gong_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_xu_gong_separatists
3k_main_campaign_group_member_faction_xu_gong_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_xu_gong
3k_main_campaign_group_member_faction_yang_feng_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_yang_feng_separatists
3k_main_campaign_group_member_faction_yang_feng_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_yang_feng
3k_main_campaign_group_member_faction_yangzhou_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yangzhou_separatists
3k_main_campaign_group_member_faction_yangzhou_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yangzhou
3k_main_campaign_group_member_faction_yanmen_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yanmen_separatists
3k_main_campaign_group_member_faction_yanmen_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_yanmen_separatists
3k_main_campaign_group_member_faction_yanmen_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yanmen
3k_main_campaign_group_member_faction_yanmen_world_leaders_can_proclaim_seat	owner	3k_main_faction_yanmen
3k_main_campaign_group_member_faction_ye_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_ye_separatists
3k_main_campaign_group_member_faction_ye_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_ye
3k_main_campaign_group_member_faction_yellow_turban_anding_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yellow_turban_anding
3k_main_campaign_group_member_faction_yellow_turban_rebels_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yellow_turban_rebels
3k_main_campaign_group_member_faction_yellow_turban_taishan_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yellow_turban_taishan
3k_main_campaign_group_member_faction_yingchuan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yingchuan_separatists
3k_main_campaign_group_member_faction_yingchuan_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_yingchuan_separatists
3k_main_campaign_group_member_faction_yingchuan_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yingchuan
3k_main_campaign_group_member_faction_yingchuan_world_leaders_can_proclaim_seat	owner	3k_main_faction_yingchuan
3k_main_campaign_group_member_faction_yizhou_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yizhou_separatists
3k_main_campaign_group_member_faction_yizhou_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yizhou
3k_main_campaign_group_member_faction_youbeiping_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_youbeiping_separatists
3k_main_campaign_group_member_faction_youbeiping_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_youbeiping_separatists
3k_main_campaign_group_member_faction_youbeiping_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_youbeiping
3k_main_campaign_group_member_faction_youbeiping_world_leaders_can_proclaim_seat	owner	3k_main_faction_youbeiping
3k_main_campaign_group_member_faction_youzhou_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_youzhou_separatists
3k_main_campaign_group_member_faction_youzhou_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_youzhou
3k_main_campaign_group_member_faction_yu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yu_separatists
3k_main_campaign_group_member_faction_yu_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_yu_separatists
3k_main_campaign_group_member_faction_yu_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yu
3k_main_campaign_group_member_faction_yu_world_leaders_can_proclaim_seat	owner	3k_main_faction_yu
3k_main_campaign_group_member_faction_yuan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yuan_separatists
3k_main_campaign_group_member_faction_yuan_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_yuan_separatists
3k_main_campaign_group_member_faction_yuan_shao_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yuan_shao
3k_main_campaign_group_member_faction_yuan_shao_world_leaders_can_proclaim_seat	owner	3k_main_faction_yuan_shao
3k_main_campaign_group_member_faction_yuan_shao	owner	3k_main_faction_yuan_shao
3k_main_campaign_group_member_faction_yuan_shu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yuan_shu_separatists
3k_main_campaign_group_member_faction_yuan_shu_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_yuan_shu_separatists
3k_main_campaign_group_member_faction_yuan_shu_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yuan_shu
3k_main_campaign_group_member_faction_yuan_shu_world_leaders_can_proclaim_seat	owner	3k_main_faction_yuan_shu
3k_main_campaign_group_member_faction_yuan_tan_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_yuan_tan_separatists
3k_main_campaign_group_member_faction_yuan_tan_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_yuan_tan
3k_main_campaign_group_member_faction_yulin_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yulin_separatists
3k_main_campaign_group_member_faction_yulin_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yulin
3k_main_campaign_group_member_faction_yuzhang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yuzhang_separatists
3k_main_campaign_group_member_faction_yuzhang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_yuzhang_separatists
3k_main_campaign_group_member_faction_yuzhang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_yuzhang
3k_main_campaign_group_member_faction_yuzhang_world_leaders_can_proclaim_seat	owner	3k_main_faction_yuzhang
3k_main_campaign_group_member_faction_zang_ba_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_zang_ba_separatists
3k_main_campaign_group_member_faction_zang_ba_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_zang_ba
3k_main_campaign_group_member_faction_zangke_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zangke_separatists
3k_main_campaign_group_member_faction_zangke_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zangke
3k_main_campaign_group_member_faction_zhai_rong_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhai_rong_separatists
3k_main_campaign_group_member_faction_zhai_rong_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhai_rong_separatists
3k_main_campaign_group_member_faction_zhai_rong_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhai_rong
3k_main_campaign_group_member_faction_zhai_rong_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhai_rong
3k_main_campaign_group_member_faction_zhang_chao_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhang_chao_separatists
3k_main_campaign_group_member_faction_zhang_chao_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhang_chao_separatists
3k_main_campaign_group_member_faction_zhang_chao_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhang_chao
3k_main_campaign_group_member_faction_zhang_chao_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhang_chao
3k_main_campaign_group_member_faction_zhang_lu_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhang_lu
3k_main_campaign_group_member_faction_zhang_lu_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhang_lu
3k_main_campaign_group_member_faction_zhang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhang_separatists
3k_main_campaign_group_member_faction_zhang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhang_separatists
3k_main_campaign_group_member_faction_zhang_yan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhang_yan_separatists
3k_main_campaign_group_member_faction_zhang_yan_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhang_yan_separatists
3k_main_campaign_group_member_faction_zhang_yan_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhang_yan
3k_main_campaign_group_member_faction_zhang_yan_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhang_yan
3k_main_campaign_group_member_faction_zhang_yang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhang_yang_separatists
3k_main_campaign_group_member_faction_zhang_yang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhang_yang_separatists
3k_main_campaign_group_member_faction_zhang_yang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhang_yang
3k_main_campaign_group_member_faction_zhang_yang_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhang_yang
3k_main_campaign_group_member_faction_zheng_jiang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zheng_jiang_separatists
3k_main_campaign_group_member_faction_zheng_jiang_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_zheng_jiang_separatists
3k_main_campaign_group_member_faction_zheng_jiang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zheng_jiang
3k_main_campaign_group_member_faction_zheng_jiang_world_leaders_can_proclaim_seat	owner	3k_main_faction_zheng_jiang
3k_main_campaign_group_member_faction_zheng_jiang	owner	3k_main_faction_zheng_jiang
3k_main_campaign_group_member_faction_zhongshan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhongshan_separatists
3k_main_campaign_group_member_faction_zhongshan_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhongshan_separatists
3k_main_campaign_group_member_faction_zhongshan_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_zhongshan
3k_main_campaign_group_member_faction_zhongshan_world_leaders_can_proclaim_seat	owner	3k_main_faction_zhongshan
3k_main_campaign_group_member_faction_zhu_fu_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_zhu_fu_separatists
3k_main_campaign_group_member_faction_zhu_fu_world_leaders_can_proclaim_seat	owner	3k_dlc05_faction_zhu_fu
3k_main_campaign_group_member_garrison_effect_sima_liang_demesne	owner	ep_faction_prince_of_runan
3k_main_campaign_group_member_governor_independence_trigger_anding_separatists	owner	3k_main_faction_anding_separatists
3k_main_campaign_group_member_governor_independence_trigger_anding	owner	3k_main_faction_anding
3k_main_campaign_group_member_governor_independence_trigger_anping_separatists	owner	3k_main_faction_anping_separatists
3k_main_campaign_group_member_governor_independence_trigger_anping	owner	3k_main_faction_anping
3k_main_campaign_group_member_governor_independence_trigger_ba_separatists	owner	3k_main_faction_ba_separatists
3k_main_campaign_group_member_governor_independence_trigger_badong_separatists	owner	3k_main_faction_badong_separatists
3k_main_campaign_group_member_governor_independence_trigger_badong	owner	3k_main_faction_badong
3k_main_campaign_group_member_governor_independence_trigger_ba	owner	3k_main_faction_ba
3k_main_campaign_group_member_governor_independence_trigger_baxi_separatists	owner	3k_main_faction_baxi_separatists
3k_main_campaign_group_member_governor_independence_trigger_baxi	owner	3k_main_faction_baxi
3k_main_campaign_group_member_governor_independence_trigger_beihai_separatists	owner	3k_main_faction_beihai_separatists
3k_main_campaign_group_member_governor_independence_trigger_beihai	owner	3k_main_faction_beihai
3k_main_campaign_group_member_governor_independence_trigger_bohai_separatists	owner	3k_main_faction_bohai_separatists
3k_main_campaign_group_member_governor_independence_trigger_bohai	owner	3k_main_faction_bohai
3k_main_campaign_group_member_governor_independence_trigger_cai_mao_separatists	owner	3k_main_faction_cai_mao_separatists
3k_main_campaign_group_member_governor_independence_trigger_cai_mao	owner	3k_main_faction_cai_mao
3k_main_campaign_group_member_governor_independence_trigger_cangwu_separatists	owner	3k_main_faction_cangwu_separatists
3k_main_campaign_group_member_governor_independence_trigger_cangwu	owner	3k_main_faction_cangwu
3k_main_campaign_group_member_governor_independence_trigger_cao_cao	owner	3k_main_faction_cao_cao
3k_main_campaign_group_member_governor_independence_trigger_cao_separatists	owner	3k_main_faction_cao_separatists
3k_main_campaign_group_member_governor_independence_trigger_changan_separatists	owner	3k_main_faction_changan_separatists
3k_main_campaign_group_member_governor_independence_trigger_changan	owner	3k_main_faction_changan
3k_main_campaign_group_member_governor_independence_trigger_changsha_separatists	owner	3k_main_faction_changsha_separatists
3k_main_campaign_group_member_governor_independence_trigger_changsha	owner	3k_main_faction_changsha
3k_main_campaign_group_member_governor_independence_trigger_chen_separatists	owner	3k_main_faction_chen_separatists
3k_main_campaign_group_member_governor_independence_trigger_chengdu_separatists	owner	3k_main_faction_chengdu_separatists
3k_main_campaign_group_member_governor_independence_trigger_chengdu	owner	3k_main_faction_chengdu
3k_main_campaign_group_member_governor_independence_trigger_chen	owner	3k_main_faction_chen
3k_main_campaign_group_member_governor_independence_trigger_daijun_separatists	owner	3k_main_faction_daijun_separatists
3k_main_campaign_group_member_governor_independence_trigger_daijun	owner	3k_main_faction_daijun
3k_main_campaign_group_member_governor_independence_trigger_dong_separatists	owner	3k_main_faction_dong_separatists
3k_main_campaign_group_member_governor_independence_trigger_dong_zhuo	owner	3k_main_faction_dong_zhuo
3k_main_campaign_group_member_governor_independence_trigger_donghai_separatists	owner	3k_main_faction_donghai_separatists
3k_main_campaign_group_member_governor_independence_trigger_donghai	owner	3k_main_faction_donghai
3k_main_campaign_group_member_governor_independence_trigger_dongjun_separatists	owner	3k_main_faction_dongjun_separatists
3k_main_campaign_group_member_governor_independence_trigger_dongjun	owner	3k_main_faction_dongjun
3k_main_campaign_group_member_governor_independence_trigger_donglai_separatists	owner	3k_main_faction_donglai_separatists
3k_main_campaign_group_member_governor_independence_trigger_donglai	owner	3k_main_faction_donglai
3k_main_campaign_group_member_governor_independence_trigger_dongou_separatists	owner	3k_main_faction_dongou_separatists
3k_main_campaign_group_member_governor_independence_trigger_dongou	owner	3k_main_faction_dongou
3k_main_campaign_group_member_governor_independence_trigger_fuling_separatists	owner	3k_main_faction_fuling_separatists
3k_main_campaign_group_member_governor_independence_trigger_fuling	owner	3k_main_faction_fuling
3k_main_campaign_group_member_governor_independence_trigger_gao_gan_separatists	owner	3k_main_faction_gao_gan_separatists
3k_main_campaign_group_member_governor_independence_trigger_gao_gan	owner	3k_main_faction_gao_gan
3k_main_campaign_group_member_governor_independence_trigger_gaoliang_separatists	owner	3k_main_faction_gaoliang_separatists
3k_main_campaign_group_member_governor_independence_trigger_gaoliang	owner	3k_main_faction_gaoliang
3k_main_campaign_group_member_governor_independence_trigger_gongsun_du_separatists	owner	3k_main_faction_gongsun_du_separatists
3k_main_campaign_group_member_governor_independence_trigger_gongsun_du	owner	3k_main_faction_gongsun_du
3k_main_campaign_group_member_governor_independence_trigger_gongsun_separatists	owner	3k_main_faction_gongsun_separatists
3k_main_campaign_group_member_governor_independence_trigger_gongsun_zan	owner	3k_main_faction_gongsun_zan
3k_main_campaign_group_member_governor_independence_trigger_guangling_separatists	owner	3k_main_faction_guangling_separatists
3k_main_campaign_group_member_governor_independence_trigger_guangling	owner	3k_main_faction_guangling
3k_main_campaign_group_member_governor_independence_trigger_han_empire_separatists	owner	3k_main_faction_han_empire_separatists
3k_main_campaign_group_member_governor_independence_trigger_han_empire	owner	3k_main_faction_han_empire
3k_main_campaign_group_member_governor_independence_trigger_han_fu	owner	3k_main_faction_han_fu
3k_main_campaign_group_member_governor_independence_trigger_han_separatists	owner	3k_main_faction_han_separatists
3k_main_campaign_group_member_governor_independence_trigger_han_sui_separatists	owner	3k_main_faction_han_sui_separatists
3k_main_campaign_group_member_governor_independence_trigger_han_sui	owner	3k_main_faction_han_sui
3k_main_campaign_group_member_governor_independence_trigger_hanzhong_separatists	owner	3k_main_faction_hanzhong_separatists
3k_main_campaign_group_member_governor_independence_trigger_hanzhong	owner	3k_main_faction_hanzhong
3k_main_campaign_group_member_governor_independence_trigger_hedong_separatists	owner	3k_main_faction_hedong_separatists
3k_main_campaign_group_member_governor_independence_trigger_hedong	owner	3k_main_faction_hedong
3k_main_campaign_group_member_governor_independence_trigger_henei_separatists	owner	3k_main_faction_henei_separatists
3k_main_campaign_group_member_governor_independence_trigger_henei	owner	3k_main_faction_henei
3k_main_campaign_group_member_governor_independence_trigger_hepu_separatists	owner	3k_main_faction_hepu_separatists
3k_main_campaign_group_member_governor_independence_trigger_hepu	owner	3k_main_faction_hepu
3k_main_campaign_group_member_governor_independence_trigger_huang_zu_separatists	owner	3k_main_faction_huang_zu_separatists
3k_main_campaign_group_member_governor_independence_trigger_huang_zu	owner	3k_main_faction_huang_zu
3k_main_campaign_group_member_governor_independence_trigger_jia_long_separatists	owner	3k_main_faction_jia_long_separatists
3k_main_campaign_group_member_governor_independence_trigger_jia_long	owner	3k_main_faction_jia_long
3k_main_campaign_group_member_governor_independence_trigger_jianan_separatists	owner	3k_main_faction_jianan_separatists
3k_main_campaign_group_member_governor_independence_trigger_jianan	owner	3k_main_faction_jianan
3k_main_campaign_group_member_governor_independence_trigger_jiangxia_separatists	owner	3k_main_faction_jiangxia_separatists
3k_main_campaign_group_member_governor_independence_trigger_jiangxia	owner	3k_main_faction_jiangxia
3k_main_campaign_group_member_governor_independence_trigger_jiangyang_separatists	owner	3k_main_faction_jiangyang_separatists
3k_main_campaign_group_member_governor_independence_trigger_jiangyang	owner	3k_main_faction_jiangyang
3k_main_campaign_group_member_governor_independence_trigger_jianning_separatists	owner	3k_main_faction_jianning_separatists
3k_main_campaign_group_member_governor_independence_trigger_jianning	owner	3k_main_faction_jianning
3k_main_campaign_group_member_governor_independence_trigger_jianye_separatists	owner	3k_main_faction_jianye_separatists
3k_main_campaign_group_member_governor_independence_trigger_jianye	owner	3k_main_faction_jianye
