key	index	subculture	category	screen_name	screen_adjective	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	military_group	movie_death_event	ship_name_group	unit_regiment_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	campaign_unit_permission_group	grant_rebel_captures_to_faction	feature_forest	battle_flag_path	text_replacement_key	lose_movie	battle_flag_path_historical	win_movie	primary_colour_hex	secondary_colour_hex	rebel_colour_hex	uniform_colour_hex	card_colour_hex
ep_faction_prince_of_liaoxi	1920066324	3k_main_chinese	unplayable	Prince of Liaoxi	Prince of Liaoxi	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_liaoxi	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Liaoxi military force!	You are defending against a Prince of Liaoxi military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_liaoxi			flag_ep_faction_prince_of_liaoxi		6A586F	462453	000000	8E8D8B	000000
ep_faction_prince_of_liaoxi_separatists	861206141	3k_main_chinese	unplayable	Prince of Liaoxi Separatists	Prince of Liaoxi Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_liaoxi_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Liaoxi Separatists military force!	You are defending against a Prince of Liaoxi Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_liaoxi_separatists			flag_ep_faction_prince_of_liaoxi_separatists		462453	8E8D8B	000000	462453	000000
ep_faction_prince_of_lingling	1094493641	3k_main_chinese	unplayable	Prince of Lingling	Prince of Lingling	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_lingling	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Lingling military force!	You are defending against a Prince of Lingling military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_lingling			flag_ep_faction_prince_of_lingling		CCB275	343B5D	000000	848186	000000
ep_faction_prince_of_lingling_separatists	1709213853	3k_main_chinese	unplayable	Prince of Lingling Separatists	Prince of Lingling Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_lingling_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Lingling Separatists military force!	You are defending against a Prince of Lingling Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_lingling_separatists			flag_ep_faction_prince_of_lingling_separatists		2F292A	848186	000000	343B5D	000000
ep_faction_prince_of_longxi	1618011860	3k_main_chinese	unplayable	Prince of Longxi	Prince of Longxi	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_longxi	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Longxi military force!	You are defending against a Prince of Longxi military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_longxi			flag_ep_faction_prince_of_longxi		C5517F	958E89	000000	4A6C75	000000
ep_faction_prince_of_longxi_separatists	751125515	3k_main_chinese	unplayable	Prince of Longxi Separatists	Prince of Longxi Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_longxi_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Longxi Separatists military force!	You are defending against a Prince of Longxi Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_longxi_separatists			flag_ep_faction_prince_of_longxi_separatists		F5EDEA	4A6C75	000000	958E89	000000
ep_faction_prince_of_lujiang	2022045613	3k_main_chinese	unplayable	Prince of Lujiang	Prince of Lujiang	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_lujiang	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Hefei military force!	You are defending against a Prince of Hefei military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_lujiang			flag_ep_faction_prince_of_lujiang		C5A80F	184D1B	000000	9A928B	000000
ep_faction_prince_of_lujiang_separatists	401757678	3k_main_chinese	unplayable	Prince of Lujiang Separatists	Prince of Lujiang Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_lujiang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Hefei Separatists military force!	You are defending against a Prince of Hefei Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_lujiang_separatists			flag_ep_faction_prince_of_lujiang_separatists		3B3839	9A928B	000000	184D1B	000000
ep_faction_prince_of_luling	1652263635	3k_main_chinese	unplayable	Prince of Luling	Prince of Luling	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_luling	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Luling military force!	You are defending against a Prince of Luling military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_luling			flag_ep_faction_prince_of_luling		90735B	88572A	000000	988F8B	000000
ep_faction_prince_of_luling_separatists	690236273	3k_main_chinese	unplayable	Prince of Luling Separatists	Prince of Luling Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_luling_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Luling Separatists military force!	You are defending against a Prince of Luling Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_luling_separatists			flag_ep_faction_prince_of_luling_separatists		88572A	988F8B	000000	88572A	000000
ep_faction_prince_of_nanhai	299746599	3k_main_chinese	unplayable	Prince of Nanhai	Prince of Nanhai	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_nanhai	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Nanhai military force!	You are defending against a Prince of Nanhai military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_nanhai			flag_ep_faction_prince_of_nanhai		6A6272	4A3D58	000000	8A868C	000000
ep_faction_prince_of_nanhai_separatists	2026422842	3k_main_chinese	unplayable	Prince of Nanhai Separatists	Prince of Nanhai Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_nanhai_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Nanhai Separatists military force!	You are defending against a Prince of Nanhai Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_nanhai_separatists			flag_ep_faction_prince_of_nanhai_separatists		4A3D58	8A868C	000000	4A3D58	000000
ep_faction_prince_of_nanyang	1192804983	3k_main_chinese	unplayable	Prince of Nanyang	Prince of Nanyang	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_nanyang	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Nanyang military force!	You are defending against a Prince of Nanyang military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_nanyang			flag_ep_faction_prince_of_nanyang		8A381E	9A979D	000000	644B6E	000000
ep_faction_prince_of_nanyang_separatists	2087957661	3k_main_chinese	unplayable	Prince of Nanyang Separatists	Prince of Nanyang Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_nanyang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Nanyang Separatists military force!	You are defending against a Prince of Nanyang Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_nanyang_separatists			flag_ep_faction_prince_of_nanyang_separatists		EDE0D6	644B6E	000000	9A979D	000000
ep_faction_prince_of_pencheng	1703619719	3k_main_chinese	unplayable	Prince of Pengcheng	Prince of Pengcheng	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_pencheng	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Pengcheng military force!	You are defending against a Prince of Pengcheng military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_pencheng			flag_ep_faction_prince_of_pencheng		D7BE4D	7F5026	000000	8D8D98	000000
ep_faction_prince_of_pencheng_separatists	1231772810	3k_main_chinese	unplayable	Prince of Pengcheng Separatists	Prince of Pengcheng Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_pencheng_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Pengcheng Separatists military force!	You are defending against a Prince of Pengcheng Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_pencheng_separatists			flag_ep_faction_prince_of_pencheng_separatists		92472E	8D8D98	000000	7F5026	000000
ep_faction_prince_of_piling	901040422	3k_main_chinese	unplayable	Prince of Piling	Prince of Piling	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_piling	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Piling military force!	You are defending against a Prince of Piling military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_piling			flag_ep_faction_prince_of_piling		885C62	812628	000000	8F919C	000000
ep_faction_prince_of_piling_separatists	1519055783	3k_main_chinese	unplayable	Prince of Piling Separatists	Prince of Piling Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_piling_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Piling Separatists military force!	You are defending against a Prince of Piling Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_piling_separatists			flag_ep_faction_prince_of_piling_separatists		812628	8F919C	000000	812628	000000
ep_faction_prince_of_pingyuan	1063549946	3k_main_chinese	unplayable	Prince of Pingyuan	Prince of Pingyuan	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_pingyuan	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Pingyuan military force!	You are defending against a Prince of Pingyuan military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_pingyuan			flag_ep_faction_prince_of_pingyuan		B9A5DE	703109	000000	7C797F	000000
ep_faction_prince_of_pingyuan_separatists	1528006261	3k_main_chinese	unplayable	Prince of Pingyuan Separatists	Prince of Pingyuan Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_pingyuan_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Pingyuan Separatists military force!	You are defending against a Prince of Pingyuan Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_pingyuan_separatists			flag_ep_faction_prince_of_pingyuan_separatists		62413B	7C797F	000000	703109	000000
ep_faction_prince_of_poyang	63966310	3k_main_chinese	unplayable	Prince of Poyang	Prince of Poyang	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_poyang	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Poyang military force!	You are defending against a Prince of Poyang military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_poyang			flag_ep_faction_prince_of_poyang		55B9F0	955700	000000	988E89	000000
ep_faction_prince_of_poyang_separatists	313948026	3k_main_chinese	unplayable	Prince of Poyang Separatists	Prince of Poyang Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_poyang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Poyang Separatists military force!	You are defending against a Prince of Poyang Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_poyang_separatists			flag_ep_faction_prince_of_poyang_separatists		ECEDEC	988E89	000000	955700	000000
ep_faction_prince_of_qi	418891059	3k_main_chinese	playable	Prince of Qi	Prince of Qi	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_qi	ep_military_grouping	0	221	221	You are attacking a Prince of Qi military force!	You are defending against a Prince of Qi military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_faction_prince_of_qi		LOCKED_STANDARD	flag_ep_faction_prince_of_qi	eight_princes	ep_faction_game_lost_sima_jiong	flag_ep_faction_prince_of_qi	ep_faction_game_won_sima_jiong	CD9936	2C2A2C	000000	CBAC30	000000
ep_faction_prince_of_qi_separatists	1472091931	3k_main_chinese	unplayable	Prince of Qi Separatists	Prince of Qi Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_qi_separatists	ep_military_grouping	0	221	221	You are attacking a Prince of Qi Separatists military force!	You are defending against a Prince of Qi Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_faction_prince_of_qi		LOCKED_STANDARD	flag_ep_faction_prince_of_qi_separatists			flag_ep_faction_prince_of_qi_separatists		602F14	CBAC30	000000	2C2A2C	000000
ep_faction_prince_of_qiao	505153758	3k_main_chinese	unplayable	Prince of Qiao	Prince of Qiao	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_qiao	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Qiao military force!	You are defending against a Prince of Qiao military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_qiao			flag_ep_faction_prince_of_qiao		7C585E	661C1D	000000	92949F	000000
ep_faction_prince_of_qiao_separatists	1800947826	3k_main_chinese	unplayable	Prince of Qiao Separatists	Prince of Qiao Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_qiao_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Qiao Separatists military force!	You are defending against a Prince of Qiao Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_qiao_separatists			flag_ep_faction_prince_of_qiao_separatists		661C1D	92949F	000000	661C1D	000000
ep_faction_prince_of_qin	270898566	3k_main_chinese	unplayable	Prince of Qin	Prince of Qin	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_qin	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Qin military force!	You are defending against a Prince of Qin military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_qin			flag_ep_faction_prince_of_qin		0B4A6D	9A8E7E	000000	6A4A3B	000000
ep_faction_prince_of_qin_separatists	524624911	3k_main_chinese	unplayable	Prince of Qin Separatists	Prince of Qin Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_qin_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Qin Separatists military force!	You are defending against a Prince of Qin Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_qin_separatists			flag_ep_faction_prince_of_qin_separatists		FFFFFF	6A4A3B	000000	9A8E7E	000000
ep_faction_prince_of_qinghe	398870858	3k_main_chinese	unplayable	Prince of Qinghe	Prince of Qinghe	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_qinghe	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Qinghe military force!	You are defending against a Prince of Qinghe military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_qinghe			flag_ep_faction_prince_of_qinghe		A09791	9B969C	000000	A09791	000000
ep_faction_prince_of_qinghe_separatists	735826512	3k_main_chinese	unplayable	Prince of Qinghe Separatists	Prince of Qinghe Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_qinghe_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Qinghe Separatists military force!	You are defending against a Prince of Qinghe Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_qinghe_separatists			flag_ep_faction_prince_of_qinghe_separatists		9B969C	A09791	000000	9B969C	000000
ep_faction_prince_of_rencheng	2081002325	3k_main_chinese	unplayable	Prince of Rencheng	Prince of Rencheng	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_rencheng	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Rencheng military force!	You are defending against a Prince of Rencheng military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_rencheng			flag_ep_faction_prince_of_rencheng		A18E69	A38743	000000	A09690	000000
ep_faction_prince_of_rencheng_separatists	490121322	3k_main_chinese	unplayable	Prince of Rencheng Separatists	Prince of Rencheng Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_rencheng_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Rencheng Separatists military force!	You are defending against a Prince of Rencheng Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_rencheng_separatists			flag_ep_faction_prince_of_rencheng_separatists		A38743	A09690	000000	A38743	000000
ep_faction_prince_of_runan	421848264	3k_main_chinese	playable	Prince of Ru'nan	Prince of Ru'nan	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_runan	ep_military_grouping	0	221	221	You are attacking a Prince of Ru'nan military force!	You are defending against a Prince of Ru'nan military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_faction_prince_of_runan		LOCKED_STANDARD	flag_ep_faction_prince_of_runan	eight_princes	ep_faction_game_lost_sima_liang	flag_ep_faction_prince_of_runan	ep_faction_game_won_sima_liang	455416	C7AD90	000000	4F7601	000000
ep_faction_prince_of_runan_separatists	1391357009	3k_main_chinese	unplayable	Prince of Ru'nan Separatists	Prince of Ru'nan Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_runan_separatists	ep_military_grouping	0	221	221	You are attacking a Prince of Ru'nan Separatists military force!	You are defending against a Prince of Ru'nan Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_faction_prince_of_runan		LOCKED_STANDARD	flag_ep_faction_prince_of_runan_separatists			flag_ep_faction_prince_of_runan_separatists		3B3A57	4F7601	000000	C7AD90	000000
ep_faction_prince_of_shunyang	1167529733	3k_main_chinese	unplayable	Prince of Shunyang	Prince of Shunyang	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_shunyang	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Shunyang military force!	You are defending against a Prince of Shunyang military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_shunyang			flag_ep_faction_prince_of_shunyang		558268	213215	000000	9D948F	000000
ep_faction_prince_of_shunyang_separatists	1962029593	3k_main_chinese	unplayable	Prince of Shunyang Separatists	Prince of Shunyang Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_shunyang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Shunyang Separatists military force!	You are defending against a Prince of Shunyang Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_shunyang_separatists			flag_ep_faction_prince_of_shunyang_separatists		D5CAC7	9D948F	000000	213215	000000
ep_faction_prince_of_taiyuan	280224701	3k_main_chinese	unplayable	Prince of Taiyuan	Prince of Taiyuan	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_taiyuan	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Taiyuan military force!	You are defending against a Prince of Taiyuan military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_taiyuan			flag_ep_faction_prince_of_taiyuan		645370	1D4875	000000	9495A2	000000
ep_faction_prince_of_taiyuan_separatists	1750568999	3k_main_chinese	unplayable	Prince of Taiyuan Separatists	Prince of Taiyuan Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_taiyuan_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Taiyuan Separatists military force!	You are defending against a Prince of Taiyuan Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_taiyuan_separatists			flag_ep_faction_prince_of_taiyuan_separatists		ECE9DE	9495A2	000000	1D4875	000000
ep_faction_prince_of_tongan	215711007	3k_main_chinese	unplayable	Prince of Tong’an	Prince of Tong’an	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_tongan	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Tong’an military force!	You are defending against a Prince of Tong’an military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_tongan			flag_ep_faction_prince_of_tongan		775666	5E1E40	000000	908F8D	000000
ep_faction_prince_of_tongan_separatists	1470199022	3k_main_chinese	unplayable	Prince of Tong’an Separatists	Prince of Tong’an Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_tongan_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Tong’an Separatists military force!	You are defending against a Prince of Tong’an Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_tongan_separatists			flag_ep_faction_prince_of_tongan_separatists		5E1E40	908F8D	000000	5E1E40	000000
ep_faction_prince_of_wu	1673956226	3k_main_chinese	unplayable	Prince of Wu	Prince of Wu	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_wu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Wu military force!	You are defending against a Prince of Wu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_wu			flag_ep_faction_prince_of_wu		5F2F55	222021	000000	835831	000000
ep_faction_prince_of_wu_separatists	1260974932	3k_main_chinese	unplayable	Prince of Wu Separatists	Prince of Wu Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_wu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Wu Separatists military force!	You are defending against a Prince of Wu Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_wu_separatists			flag_ep_faction_prince_of_wu_separatists		F5F4F2	835831	000000	222021	000000
ep_faction_prince_of_wudu	2086638446	3k_main_chinese	unplayable	Prince of Wudu	Prince of Wudu	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_wudu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Xiabian military force!	You are defending against a Prince of Xiabian military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_wudu			flag_ep_faction_prince_of_wudu		999FB6	162436	000000	A19992	000000
ep_faction_prince_of_wudu_separatists	251330226	3k_main_chinese	unplayable	Prince of Wudu Separatists	Prince of Wudu Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_wudu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Xiabian Separatists military force!	You are defending against a Prince of Xiabian Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_wudu_separatists			flag_ep_faction_prince_of_wudu_separatists		30343F	A19992	000000	162436	000000
ep_faction_prince_of_wuling	2010038749	3k_main_chinese	unplayable	Prince of Wuling	Prince of Wuling	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_wuling	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Wuling military force!	You are defending against a Prince of Wuling military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_wuling			flag_ep_faction_prince_of_wuling		682F67	3F7BA1	000000	87838A	000000
ep_faction_prince_of_wuling_separatists	1021192458	3k_main_chinese	unplayable	Prince of Wuling Separatists	Prince of Wuling Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_wuling_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Wuling Separatists military force!	You are defending against a Prince of Wuling Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_wuling_separatists			flag_ep_faction_prince_of_wuling_separatists		F5F4F2	87838A	000000	3F7BA1	000000
ep_faction_prince_of_xiapi	1285605958	3k_main_chinese	unplayable	Prince of Xiapi	Prince of Xiapi	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_xiapi	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Xiapi military force!	You are defending against a Prince of Xiapi military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_xiapi			flag_ep_faction_prince_of_xiapi		806E46	775600	000000	8A868C	000000
ep_faction_prince_of_xiapi_separatists	853256507	3k_main_chinese	unplayable	Prince of Xiapi Separatists	Prince of Xiapi Separatists	default	eight_princes	false	false	false	data\ui\flags\ep_faction_prince_of_xiapi_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Prince of Xiapi Separatists military force!	You are defending against a Prince of Xiapi Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ep_unit_permission_group_all		LOCKED_STANDARD	flag_ep_faction_prince_of_xiapi_separatists			flag_ep_faction_prince_of_xiapi_separatists		775600	8A868C	000000	775600	000000
