3k_main_effect_province_public_order_from_characters_minister	text	tooltip
effects_description_3k_dlc07_dummy_effect_faction_resource_liu_yan_aspiration_gain	"Aspiration is earned by conquest, having high-level cities, and via pre-inheritance trade-offs."	FALSE
effects_description_3k_dlc04_effect_pooled_resource_dynasty_influence_increase_from_characters	[[b]]%+n[[/b]] dynasty influence	FALSE
effects_value_format_3k_main_frontend_description_specialisation_zheng_jiang_1		FALSE
effects_description_3k_main_effect_dummy_technologies_wood_tools	[[col:scope_description]]This branch focuses on improving farming and agriculture.[[/col]]	FALSE
effects_description_3k_ytr_faction_trait_he_yi_3_population_recruitment	Population reduces recruitment cost in local {{tr:map_provinces}}	FALSE
effects_value_format_3k_dlc06_dummy_effect_assignment_unlock_warrior_trials		FALSE
effects_description_3k_dlc06_dummy_effect_unit_unlock_fire_archers	Unlock Unit: Fire Archers	FALSE
effects_value_format_3k_dummy_effect_court_position_grand_tutor		FALSE
effects_value_format_3k_dlc05_skill_stalker		FALSE
effects_value_format_3k_main_effect_dummy_relationships_negative_03		FALSE
effects_description_3k_main_effect_unit_rank_garrison	[[b]]%+n[[/b]] garrison unit ranks	FALSE
effects_value_format_3k_main_effect_characters_satisfaction_bonus_traits		FALSE
effects_value_format_3k_main_effect_characters_satisfaction_sentinel_technologies		FALSE
effects_description_3k_main_frontend_description_specialisation_yuan_shu	"Legitimacy allows you to [[b]]forge alliances[[/b]] from the very beginning of the campaign. Most factions will not be able to form these diplomatic pacts this early, but all factions are able to join from the beginning."	FALSE
effects_value_format_3k_dlc04_effect_unit_stats_missile_block_mod_metal_units		FALSE
effects_description_ep_frontend_description_specialisation_prince_of_changsha	Income from [[b]]trade agreements[[/b]] is determined by the [[b]]trade influence[[/b]] of the participating factions. Higher trade influence means more income.	FALSE
effects_description_3k_main_low_morale_attrition_immunity	[HIDDEN]	FALSE
effects_description_3k_main_effect_force_redeployment_cost	[[b]]%+n%[[/b]] redeployment cost	FALSE
effects_description_3k_dummy_effect_assignment_unlock_agent_water	Unlocks assignment: Counter-espionage	FALSE
effects_value_format_3k_main_effect_dummy_faction_support_gain		FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_jiaozhi_cangwu		FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_yang_jianye	[[i]]Ownership of {{tr:map_regions}} within Danyang will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_description_3k_dlc04_effect_dummy_faction_resource_liu_biao_governance	Your [[b]]governance[[/b]] represents your rightful authority over the lands and the people; increasing this will allow you to expand your [[b]]domain[[/b]].	FALSE
effects_description_3k_dummy_effect_ceo_subcategory_armour_ytr_metal	Armour: Scholar	FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_yi_yizhou	[HIDDEN] %+n cost of establishing connections with the [Yizhou Bandits]	FALSE
effects_value_format_3k_main_effect_campaign_progression_han_empire		FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_you_outer_east		FALSE
effects_description_3k_main_effect_pooled_resource_legitimacy_propaganda	[[b]]%+n[[/b]] legitimacy	FALSE
effects_description_3k_dlc04_effect_pooled_resource_fortitude_decay_rate_3_liu_chong	%-n fortitude decay	FALSE
effects_description_3k_dlc04_effect_unit_stats_ranged_damage_artillery	[[b]]%+n%[[/b]] ranged damage for artillery	FALSE
effects_value_format_ep_effect_faction_resource_sima_lun_subterfuge_gain_spy_activity_2_unseen		FALSE
effects_value_format_3k_main_effect_province_mustering_speed		FALSE
effects_description_3k_dlc04_effect_dummy_faction_resource_liu_hong_political_influence_gain	Your [[b]]political influence[[/b]] is increased by specific [[b]]buildings[[/b]] and through numerous [[b]]events[[/b]]; it may be [[b]]invested[[/b]] towards [[b]]restructuring the imperial court[[/b]] and the [[b]]annexation[[/b]] of territories or factions.	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_yang_tongan	[[i]]Ownership of {{tr:map_regions}} within Southern Jian'an will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_value_format_3k_main_effect_undercover_character_cover_points_per_turn_mod_hidden		FALSE
effects_description_3k_dlc06_ability_endless_volley	Ability: Endless Volley	FALSE
effects_description_3k_main_effect_replenishment_characters	[[b]]%+n%[[/b]] replenishment	FALSE
effects_description_3k_ytr_effect_characters_satisfaction_scholar_technologies	[[b]]%+n[[/b]] satisfaction for scholars	FALSE
effects_value_format_3k_main_effect_unit_rank_new_recruits_infantry_melee		FALSE
effects_value_format_3k_dlc06_effect_unit_stats_melee_damage_mod_axe_infantry		FALSE
effects_description_3k_dlc06_dummy_effect_assignment_unlock_warrior_trials	Unlocks assignment: Warrior Trials	FALSE
effects_value_format_3k_main_dummy_effect_faction_unique_dong_zhuo_intimidation_increase		FALSE
effects_value_format_3k_dlc06_effect_garrison_retinue_gate_pass_yt_04		FALSE
effects_description_ep_frontend_description_specialisation_prince_of_runan_2	Income from [[b]]family estates[[/b]] is determined by the [[b]]faction leader[[/b]]. This income forms the base of the economy for small factions.	FALSE
effects_value_format_3k_ytr_dummy_effect_learning_teacher_max		FALSE
effects_description_3k_dlc06_effect_economy_gdp_abs_subsistence	[[b]]%+n[[/b]] income (population)	FALSE
effects_value_format_3k_dlc06_effect_shamoke_reformist_diplomacy_dummy		FALSE
effects_description_3k_main_effect_force_siege_allow_sapping	Allow sapping to be used on this settlement.	FALSE
effects_value_format_3k_dlc06_effect_unit_stats_melee_damage_nanman		FALSE
effects_value_format_3k_dlc05_effect_unit_cap_water_heavy_crossbowmen		FALSE
effects_value_format_3k_dummy_effect_assignment_unlock_earth_tax_collector		FALSE
effects_value_format_3k_main_dummy_effect_character_action_undeploy		FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_bing_shangdang		FALSE
effects_value_format_3k_ytr_dummy_effect_ministerial_position_availability_veteran		FALSE
effects_description_3k_dlc06_ability_hold_firm	Ability: Hold Firm	FALSE
effects_value_format_3k_dlc04_effect_region_fervour_regional_decay		FALSE
effects_description_3k_dlc06_effect_unit_cap_fire_war_elephants	War Elephants available for recruitment: %+n	FALSE
effects_value_format_3k_dlc06_dummy_effect_bundle_dense_jungle_movement_nan		FALSE
effects_description_3k_dlc04_ability_way_of_war	Ability: Way of War	FALSE
effects_value_format_3k_dlc04_effect_pooled_resource_warlords_influence_increase_from_court_positions		FALSE
effects_value_format_3k_dummy_effect_ceo_subcategory_weapon_staff_two_handed		FALSE
effects_description_3k_dlc05_effect_unit_cap_metal_sabre_infantry	Sabre Infantry available for recruitment: %+n	FALSE
effects_value_format_3k_dlc07_dummy_issue_enemy_region_with_highly_developed_infrastructure		FALSE
effects_description_3k_main_effect_replenishment_population	Local replenishment bonus:\\n[[b]][[b]]%+n%[[/b]][[/b]]/[[col:scope_description]]25%[[/col]]	FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_ji_weijun	[HIDDEN] %+n cost of establishing connections with the Luchang Mutineers	FALSE
effects_description_3k_main_frontend_description_specialisation_zhang_yan_2	"In an [[b]]ambush[[/b]], the defending force is attacked from both sides while marching in column, leaving the attacker to choose the best time to strike."	FALSE
effects_description_3k_main_effect_character_attribute_cunning_mod	[[b]][[b]]%+n[[/b]] cunning[[/b]]	FALSE
effects_value_format_3k_main_dummy_effect_character_action_promotion		FALSE
effects_description_3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_annex_minor	[[b]]%n points[[/b]] - Annex a minor settlement without a fight.	FALSE
effects_description_3k_main_effect_pooled_resource_heroism_decay_rate_3_sun_jian	%-n heroism decay	FALSE
effects_description_3k_main_dummy_effect_character_action_cost_dong_zhuo	Reduces intimidation by: [[b]]%n[[/b]] 	FALSE
effects_description_3k_dlc06_effect_garrison_retinue_gate_pass_bandit_01	A small garrison is stationed here to guard the pass.	FALSE
effects_description_3k_main_effect_force_military_supplies_territory_hostile_or_not_own	[[b]]%+n[[/b]] {{tr:military_supplies}} (unfriendly territory)	FALSE
effects_description_3k_main_effect_province_public_order_base	[[b]]%+n[[/b]] {{tr:public_order}}	FALSE
effects_value_format_3k_dlc07_frontend_description_specialisation_liu_yan_2		FALSE
effects_description_3k_main_effect_captain_mercenary_water_upgrade	Unlocks advanced Archer Captain Retinues	FALSE
effects_description_3k_main_dummy_effect_character_stat_mod_armour	[[b]]%+n%[[/b]] enemy armour	FALSE
effects_description_ep_effect_province_garrison_upgrade_sima_yong_public_order	[[b]]%+n[[/b]] {{tr:public_order}}	FALSE
effects_value_format_3k_main_effect_attribute_scare_immune		FALSE
effects_value_format_3k_dummy_effect_ceo_subcategory_armour_earth		FALSE
effects_description_3k_dlc06_effect_pooled_resource_goddess_of_fire	[[b]]%+n[[/b]] Goddess Of Fire	FALSE
effects_value_format_ep_dummy_effect_faction_resource_null_capture_chance		FALSE
effects_value_format_3k_ytr_faction_trait_he_yi_2		FALSE
effects_value_format_3k_dlc04_ability_way_of_war		FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_yang_lujiang	[HIDDEN] %+n cost of establishing connections with the Dragons of Chaozhou	FALSE
effects_value_format_3k_main_effect_unit_stats_ranged_ap_damage_water_units		FALSE
effects_description_ep_frontend_description_specialisation_prince_of_zhao	"[[b]]Judiciaries[[/b]] are administrative buildings that allow this faction to build his web of [[b]]subterfuge[[/b]] and increase income from its [[b]]family estates[[/b]], and - to a lesser extent - manage [[b]]corruption[[/b]].\\n\\n[[b]]Spies[[/b]] are characters embedded in other factions whose true loyalty still lies with you. They can perform [[b]]spy actions[[/b]] which also build [[b]]subterfuge[[/b]]."	FALSE
effects_value_format_3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_assignment		FALSE
effects_value_format_3k_main_frontend_description_specialisation_zhang_yan_1		FALSE
effects_description_3k_main_ancillary_circle_formation	Enables formation: Circle	FALSE
effects_description_3k_dlc06_dummy_effect_province_building_construction_cost_mod	[[b]]%+n%[[/b]] construction cost	FALSE
effects_value_format_3k_dlc06_dummy_skill_crippling_blow		FALSE
effects_description_3k_main_effect_province_supply_stockpile_abs_capacity_increase	[[b]]%+n[[/b]] reserve capacity	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_bing_yanmen	[[i]]Ownership of {{tr:map_regions}} within Yanmen will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_description_3k_main_frontend_description_specialisation_yuan_shu_3	"[[b]]Legitimacy[[/b]] can be increased by demanding [[b]]support for legitimacy[[/b]] in diplomacy.\\n\\nAdditionally, all [[b]]vassals[[/b]] will provide legitimacy automatically."	FALSE
effects_description_ep_dummy_effect_building_government_judiciary_sima_lun	[[col:scope_description]]Supplements Sima Lun's family estates and builds subterfuge[[/col]]	FALSE
effects_description_3k_dlc04_frontend_description_specialisation_zhang_jue_3	[[b]]Zhang Jue[[/b]] earns [[b]]{{tr:dlc04_term_fervour}}[[/b]] from enemy casualties in battle.	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_jiaozhi_jiaozhi		FALSE
effects_description_3k_dlc06_effect_pooled_resource_goddess_of_fire_season	[[b]]%+n[[/b]] Goddess Of Fire gain from the season	FALSE
effects_description_3k_ytr_dummy_unlocks_assignment_ytr_people_1	Unlocks assignment: Rally Sympathisers (Increases population growth and reduces mustering time)	FALSE
effects_description_3k_main_effect_attribute_encourages	Enables: Encourage	FALSE
effects_description_3k_main_effect_province_population_attraction_from_hostile_forces	[[b]]%+n[[/b]] population growth	FALSE
effects_value_format_3k_dummy_effect_building_military_security		FALSE
effects_description_3k_main_effect_character_stat_mod_health_records_bodyguard	[[b]]%+n%[[/b]] general's bodyguard size	FALSE
effects_value_format_3k_ytr_faction_trait_huang_shao_3_dummy		FALSE
effects_value_format_3k_ytr_ability_recovery		FALSE
effects_description_3k_main_effect_force_all_campaign_loot_income	[[b]]%+n%[[/b]] income from looting settlements	FALSE
effects_value_format_3k_main_effect_diplomacy_trade_agreement_capacity		FALSE
effects_value_format_3k_dlc05_frontend_description_specialisation_nanman_meng_huo_2		FALSE
effects_description_ep_dyn_ability_blood_rush	Ability: Blood Rush	FALSE
effects_description_3k_dummy_effect_building_military_conscription_dong_zhuo	[[col:scope_description]]Improves mustering time and new recruits[[/col]]	FALSE
effects_value_format_ep_effect_characters_satisfaction_bonus_reserves		FALSE
effects_description_3k_dlc05_effect_unit_cap_fire_xiongnu_cavalry	Xiongnu Cavalry available for recruitment: %+n	FALSE
effects_value_format_3k_dlc05_deployables_deployable_all_enable		FALSE
effects_value_format_3k_main_effect_unit_rank_new_recruits_black_mountain		FALSE
effects_description_3k_main_effect_unit_stats_gold_ranged	[[b]]%+n%[[/b]] ranged damage	FALSE
effects_description_ep_frontend_description_specialisation_prince_of_qi_3	"[[b]]Remove opposition[[/b]] is a unique court action that will cast out a character from your faction and court, increasing your [[b]]control[[/b]], but angering the populace."	FALSE
effects_description_3k_dlc04_effect_dummy_imperial_annexation_enabled	Enables annexation of subjects	FALSE
effects_value_format_3k_dlc06_dummy_effect_unit_unlock_nanzhong_elephants		FALSE
effects_description_3k_main_effect_province_recolonisation_and_building_conversion_cost	Cost to Establish Order in deserted settlements halved.	FALSE
effects_value_format_3k_main_effect_undercover_character_defence_against_action_network_cost_bonus_general		FALSE
effects_description_3k_main_effect_province_spy_action_cost_increase	[[b]]%+n[[/b]] spy action cost	FALSE
effects_description_3k_dlc05_effect_unit_cap_fire_lance_cavalry	Lance Cavalry available for recruitment: %+n	FALSE
effects_description_3k_ytr_effect_province_building_construction_time_mod_yellow_turban_people	"[[b]]%+n[[/b]] construction time (training, military infrastructure, labourer housing, peasant housing and communal inn)"	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_ji_weijun		FALSE
effects_value_format_ep_dummy_effect_progression_rank_victory		FALSE
effects_description_3k_main_frontend_description_specialisation_liu_bei_3	[[b]]Satisfaction[[/b]] is a measure of a character's happiness and loyalty in your faction. It is important to keep satisfaction in check to prevent defections.	FALSE
effects_description_3k_main_effect_unit_stats_attack_rate_ranged_units	[[b]]%+n%[[/b]] attack rate for ranged units	FALSE
effects_description_3k_ytr_assignment_character_generation_normal_dummy	Attracts new characters to recruit	FALSE
effects_description_3k_main_skill_imperious_presence	Ability: Imperious Presence	FALSE
effects_description_3k_main_dummy_effect_request_funds	Funds: [[b]]%+n[[/b]]	FALSE
effects_value_format_3k_dlc07_effect_unit_stats_fatigue_resistance_mod_cavalry		FALSE
effects_description_3k_main_effect_region_garrison_replenishment	[[b]]%+n%[[/b]] replenishment for garrisons	FALSE
effects_description_3k_main_effect_pooled_resource_heroism_sun_jian	[[b]]%+n[[/b]] heroism	FALSE
effects_description_3k_main_frontend_description_specialisation_zheng_jiang_1	"[[b]]Prestige[[/b]] is required to achieve higher faction ranks, which unlock new features and bonuses to your faction."	FALSE
effects_value_format_3k_dlc05_effect_military_craftsmen_weapons		FALSE
effects_value_format_3k_ytr_dummy_effect_offices_agent_subtype_restriction_veteran		FALSE
effects_description_3k_dlc06_effect_shamoke_conservative_court_dummy	Changes government type: Conservative Nanman	FALSE
effects_value_format_3k_dlc05_effect_diplomacy_modify_vassal_income_lu_bu		FALSE
effects_value_format_3k_main_skill_overzealous_energy		FALSE
effects_value_format_3k_main_dummy_effect_background_income		FALSE
effects_value_format_3k_main_effect_province_public_order_from_characters		FALSE
effects_value_format_3k_dlc06_dummy_effect_unit_unlock_nanzhong_spearmen		FALSE
effects_value_format_3k_ytr_ability_death_ground		FALSE
effects_value_format_3k_main_effect_characters_satisfaction_relationships_rival_in_own_faction		FALSE
effects_value_format_3k_main_effect_province_food_mod_farming_when_raiding		FALSE
effects_value_format_3k_dlc06_effect_shamoke_reformist_court_dummy		FALSE
effects_value_format_3k_main_effect_unit_attribute_disciplined		FALSE
effects_description_ep_dummy_effect_building_government_inspectors	[[col:scope_description]]Higher income but {{tr:public_order}} penalty[[/col]]	FALSE
effects_value_format_3k_main_effect_force_army_campaign_stance_ambush_hidden_dummy		FALSE
effects_value_format_3k_dlc05_effect_unit_rank_new_recruits_bandits		FALSE
effects_description_3k_main_dummy_effect_faction_rank_increase	"Increase your prestige by capturing and expanding settlements, or by constructing special buildings."	FALSE
effects_value_format_ep_dummy_effect_progression_rank_can_annex_jin		FALSE
effects_description_3k_main_skill_impetuous_charge	Ability: Impetuous Surge	FALSE
effects_description_ep_dummy_effect_fist_alignment_gain	[[b]]%+n[[/b]] Might alignment per turn	FALSE
effects_description_3k_main_effect_province_building_construction_cost_mod_minister	[[b]]%+n%[[/b]] construction cost	FALSE
effects_value_format_3k_main_dummy_faction_progression_emperor_proclamation_info		FALSE
effects_description_3k_main_effect_force_army_campaign_ranks_new_recruits_cavalry	[[b]]%+n[[/b]] starting rank for cavalry recruits	FALSE
effects_description_3k_dlc05_ability_qiao_sisters	Ability: Qiao Sisters	FALSE
effects_description_3k_main_effect_politics_assignment_limit	[[b]]%+n[[/b]] available assignments	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_jiaozhi_hepu		FALSE
effects_value_format_ep_dyn_ability_immunity_to_fatigue		FALSE
effects_description_3k_dlc06_gore	Ability: Gore	FALSE
effects_description_3k_main_effect_diplomacy_han_empire_mod	[[b]]%+n[[/b]] diplomatic relations with Han Empire factions	FALSE
effects_value_format_3k_dlc06_dummy_effect_unit_unlock_sanjiang_poison_darts		FALSE
effects_value_format_3k_main_effect_tech_ammunition_increase_all		FALSE
effects_value_format_3k_main_ancillary_item_set_expert_of_the_palace		FALSE
effects_description_3k_main_dummy_effect_character_action_loyalty_assign_as_heir	[[b]]%+n[[/b]] satisfaction\\n[[col:scope_description]](duration: 2 years)[[/col]]	FALSE
effects_description_3k_main_effect_province_population_attraction_supply	[[b]]%+n[[/b]] population growth	FALSE
effects_value_format_ep_effect_faction_resource_influence_buildings		FALSE
effects_value_format_3k_dlc05_frontend_description_specialisation_lu_bu_3		FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_liang_jincheng	[[i]]Ownership of {{tr:map_regions}} within Jincheng will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_value_format_3k_ytr_effect_characters_satisfaction_scholar_infrastructure		FALSE
effects_description_3k_dlc06_frontend_description_specialisation_shamoke_1	"By conquering fellow Nanman tribes through [[b]]confederation[[/b]], Shamoke increases his available military manpower, reducing recruitment costs."	FALSE
effects_description_3k_main_effect_undercover_character_cover_point_cost_bonus	[[b]]%+n[[/b]] cover cost when performing spy actions	FALSE
effects_value_format_3k_main_faction_trait_zhang_yan_1		FALSE
effects_value_format_3k_main_effect_undercover_character_cover_point_cost_mod_hidden		FALSE
effects_value_format_3k_dlc06_effect_technology_nanman_military_category_cost_reduction		FALSE
effects_value_format_3k_dlc04_deployables_caltrops_enable		FALSE
effects_value_format_3k_main_effect_unit_stats_ranged_damage_water_units		FALSE
effects_description_3k_main_effect_captain_mercenary_metal_upgrade	Unlocks advanced Jian Infantry Captain Retinues	FALSE
effects_description_3k_main_effect_force_military_supplies_own_territory_from_characters	[[b]]%+n[[/b]] {{tr:military_supplies}} (own territory)	FALSE
effects_value_format_3k_main_skill_wildfire_raider		FALSE
effects_value_format_3k_ytr_ability_inner_fire		FALSE
effects_value_format_3k_main_effect_province_building_conversion_cost_hidden		FALSE
effects_description_3k_ytr_dummy_effect_learning_student	Increases over time and can be accelerated by friendships with the faction leader.	FALSE
effects_description_3k_main_effect_province_population_attraction	[[b]]%+n[[/b]] population growth	FALSE
effects_description_3k_dlc05_effect_military_craftsmen_general	"This military craftsman can produce bladed weapons, armour and bows, but cannot produce unique items."	FALSE
effects_description_3k_dlc05_effect_unit_cap_wood_reclaimers	Reclaimers available for recruitment: %+n	FALSE
effects_value_format_3k_main_dummy_effect_character_action_loyalty_others		FALSE
effects_description_3k_main_effect_world_power_token_emperor_dummy	{{tr:3k_world_power_token_emperor_description}}	FALSE
effects_description_3k_dlc06_dummy_effect_unit_unlock_nanzhong_spearmen	Unlock Unit: Nanzhong Spearmen	FALSE
effects_description_3k_main_effect_diplomacy_yellow_turban_mod	[[b]]%+n[[/b]] diplomatic relations with all Yellow Turban factions	FALSE
effects_value_format_3k_main_effect_replenishment_force_morale		FALSE
effects_value_format_3k_main_ancillary_ignore_forest_penalties		FALSE
effects_description_3k_main_effect_faction_mercenary_pool_cost_mod_sun_jian	[[b]]%+n%[[/b]] recruitment and upkeep cost for mercenary retinues	FALSE
effects_description_3k_dlc06_effect_unit_cap_fire_cataphracts	Cataphract units available for recruitment: %+n	FALSE
effects_description_ep_effect_fist_alignment_gain	[[b]]%+n[[/b]] Might alignment per turn	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_yang_luling		FALSE
effects_value_format_3k_main_effect_unit_stats_unit_upkeep_metal_units		FALSE
effects_value_format_3k_main_dummy_effect_character_action_seek_spouse		FALSE
effects_value_format_3k_dlc06_effect_unit_stats_ranged_damage_animal_units		FALSE
effects_value_format_3k_main_effect_diplomacy_modify_vassal_income		FALSE
effects_description_3k_main_effect_undercover_character_defence_against_action_network_cost_bonus_family_member	[[b]]%+n[[/b]] undercover network cost for enemy spies who are family members	FALSE
effects_value_format_3k_main_effect_captain_mercenary_upgrade		FALSE
effects_description_3k_main_effect_province_siege_tower_projectile_advanced_unwalled	 	FALSE
effects_description_3k_main_effect_characters_satisfaction_champion_technologies	[[b]]%+n[[/b]] satisfaction for champions	FALSE
effects_description_3k_dlc06_effect_dummy_technologies_unlock_random_region_visibility	"At the start of each turn, for every faction you have any treaty with, you will gain visibility over a region containing one of their armies, at random."	FALSE
effects_value_format_3k_dlc07_pooled_factor_resource_imperial_favour_legitimacy		FALSE
effects_description_3k_main_frontend_description_specialisation_dong_zhuo_1	"[[b]]{{tr:Public_order}}[[/b]] is a measure of your control over a settlement. If it falls to -100, a [[b]]rebellion[[/b]] will trigger.\\n\\n[[b]]Corruption[[/b]] represents the loss of government effiency as a realm grows in size. It reduces [[b]]tax income[[/b]] in your commanderies faction-wide."	FALSE
effects_value_format_3k_dlc04_effect_unit_stats_unit_xp_mod_imperial		FALSE
effects_description_3k_main_skill_attack_rate	[[b]]%+n%[[/b]] melee attack rate	FALSE
effects_description_3k_main_effect_characters_satisfaction_relationships_rival_in_friendly_faction	[[b]]%+n[[/b]] satisfaction	FALSE
effects_description_3k_main_effect_dummy_technologies_water_tutors	[[col:scope_description]]This branch will lead to better and faster-growing generals.[[/col]]	FALSE
effects_description_3k_main_dummy_effect_tao_qian_settlement_occupation_no_displaced_population	Tao Qian creates no displaced population	FALSE
effects_value_format_3k_main_effect_pooled_resource_heroism_decay_rate_1_sun_jian		FALSE
effects_description_3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus_hidden	[HIDDEN] [[b]]%+n[[/b]] cover cost for enemy spies	FALSE
effects_description_3k_main_effect_sworn_brothers	Immune to morale penalties	FALSE
effects_description_3k_dlc04_deployables_deployable_oil_enable	%+n Oil (pre-battle deployable)	FALSE
effects_value_format_3k_ytr_faction_trait_he_yi_3_dummy		FALSE
effects_description_3k_main_effect_settlement_siege_allow_battering_rams	Allow battering rams to be used on this settlement	FALSE
effects_value_format_3k_dlc06_dummy_effect_assignment_unlock_agent_nanman_2		FALSE
effects_description_3k_dlc05_settlement_destruction_modifier	[[b]]%+n%[[/b]] bonus to military supplies gained from settlement destruction.	FALSE
effects_description_3k_dlc06_skill_natures_protection	Ability: Nature's Protection	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_ji_zhongshan	[[i]]Ownership of {{tr:map_regions}} within Zhongshan will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_description_3k_main_effect_province_building_construction_time_mod_water	[[b]]%+n[[/b]] construction time (learning and markets)	FALSE
effects_description_3k_main_effect_population_effects_public_order	[[col:scope_description]]No penalties to {{tr:public_order}}[[/col]]	FALSE
effects_value_format_3k_main_dummy_effect_assignments_black_market		FALSE
effects_value_format_3k_main_dummy_effect_people_in_power		FALSE
effects_description_3k_main_ancillary_item_set_expert_of_academies	[[b]]%+n%[[/b]] construction cost (learning & market)	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_jing_changsha		FALSE
effects_value_format_3k_dlc05_effect_unit_cap_wood_spear_guards		FALSE
effects_description_3k_dlc06_effect_attribute_cannot_duel	Disables: Duelling	FALSE
effects_value_format_3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus		FALSE
effects_value_format_3k_main_effect_undercover_character_maximum_cover_point_mod		FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_yan_yingchuan	[HIDDEN] %+n cost of establishing connections with the Righteous Bandits	FALSE
effects_description_3k_dlc06_effect_shi_xie_court_splendour	[[b]]%+n[[/b]] Splendour per turn.	FALSE
effects_value_format_3k_main_effect_construction_cost_market_to_residential		FALSE
effects_value_format_3k_main_effect_economy_trade_volume_descriptive_small		FALSE
effects_value_format_3k_main_effect_unit_stats_melee_defence_mod_water_units		FALSE
effects_value_format_3k_ytr_faction_trait_he_yi_1		FALSE
effects_description_3k_main_effect_attribute_resist_heat	Enables: Resist Heat	FALSE
effects_value_format_3k_dlc07_dummy_issue_few_unassigned_ancillaries		FALSE
effects_description_3k_dlc05_effect_unit_cap_fire_xiongnu_cataphracts	Xiongnu Cataphracts available for recruitment: %+n	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_jing_jiangxia		FALSE
effects_description_3k_main_effect_province_food_mod_fishing_when_raiding_han	[[b]]%+n%[[/b]] fishing food production from raiding	FALSE
effects_description_3k_dlc06_dummy_effect_unit_stats_attack_rate_ranged_units	[[b]]%+n%[[/b]] attack rate for ranged units	FALSE
effects_value_format_3k_main_frontend_description_specialisation_yuan_shu_3		FALSE
effects_value_format_3k_main_effect_province_corruption		FALSE
effects_description_3k_effect_dummy_emperor_joins_script_bonus	The emperor is likely to stay within your court if you build up your strength.	FALSE
effects_description_3k_main_faction_diplomacy_mod_building	[[b]]%+n[[/b]] diplomatic relations with all factions	FALSE
effects_value_format_3k_main_frontend_description_specialisation_liu_biao_2		FALSE
effects_description_3k_dummy_effect_building_artisan_fealty_sun_jian	[[col:scope_description]]Focus on mercenaries and commerce[[/col]]	FALSE
effects_value_format_3k_main_dummy_effect_character_action_loyalty_assign_as_heir		FALSE
effects_value_format_3k_dlc07_skill_ability_xiezhi_roar		FALSE
effects_description_3k_ytr_faction_trait_gong_du_3_dummy	[[b]]Funds[[/b]] are gained as loot after victorious battles.	FALSE
effects_description_3k_main_effect_province_public_order_events	[[b]]%+n[[/b]] {{tr:public_order}}	FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_liang_wudu	[HIDDEN] %+n cost of establishing connections with the White Dragon Companions	FALSE
effects_value_format_3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_replenishment		FALSE
effects_description_3k_main_effect_force_army_campaign_stance_ambush_hidden_dummy	Hidden until discovered or battle initiated	FALSE
effects_value_format_ep_frontend_description_specialisation_prince_of_chu_3		FALSE
effects_value_format_3k_dlc05_effect_province_building_slot_secondary_unlocks_dummy		FALSE
effects_description_3k_dlc06_frontend_description_specialisation_shamoke_2	"By subjugating other Nanman tribes by making them your [[b]]vassals[[/b]], Shamoke improves his relationship with all Nanman tribes and increases his tribute income."	FALSE
effects_description_3k_dlc07_effect_province_supply_stockpile_abs_increase_from_events	[[b]]%+n[[/b]] reserves	FALSE
effects_description_3k_main_effect_economy_gdp_mod_commerce_and_industry	[[b]]%+n%[[/b]] income from commerce and industry	FALSE
effects_description_3k_main_effect_unit_stats_ammunition_archers	[[b]]%+n%[[/b]] ammunition for archers	FALSE
effects_value_format_3k_dlc05_effect_bandit_network_category_cost_reduction_crooks		FALSE
effects_description_3k_main_effect_craftsmen_weapon_advanced	"This craftsman can produce exceptional weapons, with a small chance of producing a unique weapon"	FALSE
