effect	icon	priority	category	elemental_group	generalised_description	max_value	icon_supplement_colour_type	ui_category
ironic_frontend_description_harmony_3	info.png	3	campaign		ironic_frontend_description_harmony_3	0.0000	positive_value_is_good	default
ironic_frontend_description_harmony_4	info.png	4	campaign		ironic_frontend_description_harmony_4	0.0000	positive_value_is_good	default
ironic_ancestral_legacy_decay	unlocks_legendary_characters.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_ancestral_legacy_armies	unlocks_legendary_characters.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_ancestral_legacy_captives_post_battle	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ancestral_legacy_characters	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ancestral_legacy_garrisoned	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ancestral_legacy_vassalized	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ancestral_legacy_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_ancestral_legacy_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_ancestral_legacy_executed	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ancestral_legacy_assignments	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ancestral_legacy_satisfaction_max_bonus	satisfaction.png	40	campaign		3k_main_effect_description_buildings_faction_satisfaction	0.0000	positive_value_is_good	default
ironic_ancestral_legacy_court_positions	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_path_ts_decay	causes_encourage.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_path_ts_armies	causes_encourage.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_path_ts_captives_post_battle	causes_encourage.png	100	campaign			0.0000	positive_value_is_good	default
ironic_path_ts_characters	causes_encourage.png	100	campaign			0.0000	positive_value_is_good	default
ironic_path_ts_garrisoned	causes_encourage.png	100	campaign			0.0000	positive_value_is_good	default
ironic_path_ts_vassalized	causes_encourage.png	100	campaign			0.0000	positive_value_is_good	default
ironic_path_ts_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_path_ts_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_path_ts_executed	causes_encourage.png	100	campaign			0.0000	positive_value_is_good	default
ironic_path_ts_assignments	causes_encourage.png	100	campaign			0.0000	positive_value_is_good	default
ironic_path_ts_effect_bundle_frontend_1	causes_encourage.png	1	campaign		ironic_path_ts_effect_bundle_frontend_1	0.0000	positive_value_is_good	default
ironic_path_ts_effect_bundle_frontend_2	causes_encourage.png	2	campaign		ironic_path_ts_effect_bundle_frontend_2	0.0000	positive_value_is_good	default
ironic_path_ts_effect_bundle_frontend_3	causes_encourage.png	3	campaign		ironic_path_ts_effect_bundle_frontend_3	0.0000	positive_value_is_good	default
ironic_path_ts_effect_bundle_frontend_4	causes_encourage.png	4	campaign		ironic_path_ts_effect_bundle_frontend_4	0.0000	positive_value_is_good	default
ironic_path_ts_effect_bundle_frontend_5	causes_encourage.png	5	campaign		ironic_path_ts_effect_bundle_frontend_5	0.0000	positive_value_is_good	default
ironic_path_ts_effect_bundle_frontend_6	causes_encourage.png	6	campaign		ironic_path_ts_effect_bundle_frontend_6	0.0000	positive_value_is_good	default
ironic_ling_tong_avengers	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_war_weariness_decay	mh_political_parties_icon_warlords.png	10000	campaign			0.0000	negative_value_is_good	default
ironic_war_weariness_armies	mh_political_parties_icon_warlords.png	10000	campaign			0.0000	negative_value_is_good	default
ironic_war_weariness_captives_post_battle	mh_political_parties_icon_warlords.png	100	campaign			0.0000	negative_value_is_good	default
ironic_war_weariness_characters	mh_political_parties_icon_warlords.png	100	campaign			0.0000	negative_value_is_good	default
ironic_war_weariness_garrisoned	mh_political_parties_icon_warlords.png	100	campaign			0.0000	negative_value_is_good	default
ironic_war_weariness_vassalized	mh_political_parties_icon_warlords.png	100	campaign			0.0000	negative_value_is_good	default
ironic_war_weariness_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_war_weariness_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_war_weariness_executed	mh_political_parties_icon_warlords.png	100	campaign			0.0000	negative_value_is_good	default
ironic_war_weariness_assignments	mh_political_parties_icon_warlords.png	100	campaign			0.0000	negative_value_is_good	default
ironic_war_weariness_buildings	mh_political_parties_icon_warlords.png	100	campaign			0.0000	negative_value_is_good	default
ironic_liu_yao_frontend_1	mh_political_parties_icon_warlords.png	1	campaign		ironic_liu_yao_frontend_1	0.0000	positive_value_is_good	default
ironic_liu_yao_frontend_2	mh_political_parties_icon_warlords.png	2	campaign		ironic_liu_yao_frontend_2	0.0000	positive_value_is_good	default
ironic_liu_yao_frontend_3	mh_political_parties_icon_warlords.png	3	campaign		ironic_liu_yao_frontend_3	0.0000	positive_value_is_good	default
ironic_liu_yao_frontend_4	mh_political_parties_icon_warlords.png	4	campaign		ironic_liu_yao_frontend_4	0.0000	positive_value_is_good	default
ironic_disable_northern_courage	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_enable_northern_courage	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_cap_xiliang_cavalry	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_cap_heavy_xiliang	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_cap_di_catapracths	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_cap_di_horse_archer	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_cap_di_marauder	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_cap_di_raiders	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_cap_qiang_infantry	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_cap_xianbei_headhunters	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_cap_xianbei_swordguard	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_enable_northern_courage_icon	unit_attributes.png	100	campaign			0.0000	negative_value_is_good	default
ironic_siege_warfare_decay	siege_engines.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_siege_warfare_armies	siege_engines.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_siege_warfare_captives_post_battle	siege_engines.png	100	campaign			0.0000	positive_value_is_good	default
ironic_siege_warfare_characters	siege_engines.png	100	campaign			0.0000	positive_value_is_good	default
ironic_siege_warfare_garrisoned	siege_engines.png	100	campaign			0.0000	positive_value_is_good	default
ironic_siege_warfare_vassalized	siege_engines.png	100	campaign			0.0000	positive_value_is_good	default
ironic_siege_warfare_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_siege_warfare_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_siege_warfare_executed	siege_engines.png	100	campaign			0.0000	positive_value_is_good	default
ironic_siege_warfare_assignments	siege_engines.png	100	campaign			0.0000	positive_value_is_good	default
ironic_frontend_description_siege_warfare_1	siege_engines.png	1	campaign		ironic_frontend_description_siege_warfare_1	0.0000	positive_value_is_good	default
ironic_frontend_description_siege_warfare_2	siege_engines.png	2	campaign		ironic_frontend_description_siege_warfare_2	0.0000	positive_value_is_good	default
ironic_frontend_description_siege_warfare_3	siege_engines.png	3	campaign		ironic_frontend_description_siege_warfare_3	0.0000	positive_value_is_good	default
ironic_siege_ability	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_han_decay	3k_ironic_190_revamp_liu_yu.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_han_armies	3k_ironic_190_revamp_liu_yu.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_liu_yu_peace_captives_post_battle	3k_ironic_190_revamp_liu_yu.png	100	campaign			0.0000	positive_value_is_good	default
ironic_han_liu_yu_peace_liu_yu_peace	3k_ironic_190_revamp_liu_yu.png	100	campaign			0.0000	positive_value_is_good	default
ironic_han_liu_yu_peace_garrisoned	3k_ironic_190_revamp_liu_yu.png	100	campaign			0.0000	positive_value_is_good	default
ironic_han_liu_yu_peace_vassalized	3k_ironic_190_revamp_liu_yu.png	100	campaign			0.0000	positive_value_is_good	default
ironic_han_liu_yu_peace_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_han_liu_yu_peace_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_han_liu_yu_peace_executed	3k_ironic_190_revamp_liu_yu.png	100	campaign			0.0000	positive_value_is_good	default
ironic_han_liu_yu_peace_imperial_favour	3k_dlc07_imperial_favour.png	100	campaign			0.0000	positive_value_is_good	default
ironic_han_liu_yu_peace_public_order	3k_ironic_190_revamp_liu_yu.png	100	campaign			0.0000	positive_value_is_good	default
ironic_frontend_description_liu_yu_peace_1	3k_ironic_190_revamp_liu_yu.png	1	campaign	earth	ironic_frontend_description_liu_yu_peace_1	0.0000	positive_value_is_good	default
ironic_frontend_description_liu_yu_peace_2	3k_ironic_190_revamp_liu_yu.png	2	campaign	earth	ironic_frontend_description_liu_yu_peace_2	0.0000	positive_value_is_good	default
ironic_frontend_description_liu_yu_peace_3	3k_ironic_190_revamp_liu_yu.png	3	campaign	earth	ironic_frontend_description_liu_yu_peace_3	0.0000	positive_value_is_good	default
ironic_frontend_description_liu_yu_peace_4	3k_ironic_190_revamp_liu_yu.png	4	campaign	earth	ironic_frontend_description_liu_yu_peace_4	0.0000	positive_value_is_good	default
ironic_increased_barbarian_cap_infantry	replenishment.png	200	campaign			0.0000	positive_value_is_good	default
ironic_increased_barbarian_cap_cavalry	replenishment.png	200	campaign			0.0000	positive_value_is_good	default
ironic_increased_barbarian_cap_archer_cavalry	replenishment.png	200	campaign			0.0000	positive_value_is_good	default
ironic_han_liu_yu_peace_gain_alliance	3k_ironic_190_revamp_liu_yu.png	200	campaign			0.0000	positive_value_is_good	default
ironic_han_liu_yu_peace_loss_war	3k_ironic_190_revamp_liu_yu.png	200	campaign			0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_decay	trade_agreement_limit.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_captives_post_battle	trade_agreement_limit.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_characters	trade_agreement_limit.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_garrisoned	trade_agreement_limit.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_vassalized	trade_agreement_limit.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_ma_ai_mercantilism_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_ma_ai_mercantilism_executed	trade_agreement_limit.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_assignments	trade_agreement_limit.png	100	campaign			0.0000	positive_value_is_good	default
ironic_main_effect_economy_trade_agreement_mod	trade_influence.png	223	campaign		3k_main_effect_description_buildings_faction_trade_volume	0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_governors	trade_agreement_limit.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_armies	trade_agreement_limit.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_frontend_1	trade_agreement_limit.png	1	campaign		ironic_ma_ai_mercantilism_frontend_1	0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_frontend_2	trade_agreement_limit.png	2	campaign		ironic_ma_ai_mercantilism_frontend_2	0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_frontend_3	trade_agreement_limit.png	3	campaign		ironic_ma_ai_mercantilism_frontend_3	0.0000	positive_value_is_good	default
ironic_ma_ai_mercantilism_frontend_4	trade_agreement_limit.png	4	campaign		ironic_ma_ai_mercantilism_frontend_4	0.0000	positive_value_is_good	default
rew_iro_ability_pan_feng_strike	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_pan_zhang_axe	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_region	prestige.png	1	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_metal_qiang_warriors	replenishment.png	4	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_water_qiang_archers	replenishment.png	5	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_wood_qiang_polearms	replenishment.png	6	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_metal_yue_remnant_warriors	replenishment.png	7	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_wood_yue_tribesmen	replenishment.png	8	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_fire_southern_elephants	replenishment.png	9	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_fire_war_elephants	replenishment.png	10	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_metal_axe_throwers	replenishment.png	11	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_metal_nanman_warriors	replenishment.png	12	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_metal_valley_tribesmen	replenishment.png	13	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_water_fire_archers	replenishment.png	14	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_water_javelin_throwers	replenishment.png	15	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_water_nanzhong_elephants	replenishment.png	16	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_wood_javelin_spearmen	replenishment.png	17	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_wood_nanman_spearmen	replenishment.png	18	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_earth_xiongnu_noble_cavalry	replenishment.png	19	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_earth_qiang_raiders	replenishment.png	20	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_fire_heavy_xiliang_cavalry	replenishment.png	21	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_fire_qiang_marauders	replenishment.png	22	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_fire_xiliang_cavalry	replenishment.png	23	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_water_qiang_hunters	replenishment.png	24	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_earth_wuhuan_cavalry	replenishment.png	25	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_earth_xianbei_swordguard	replenishment.png	26	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_fire_wuhuan_dragons	replenishment.png	27	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_metal_wuhuan_infantry	replenishment.png	28	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_metal_xianbei_headhunters	replenishment.png	29	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_water_wuhuan_archers	replenishment.png	30	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_water_xiongnu_assassins	replenishment.png	31	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_fire_xianbei_riders	replenishment.png	32	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_fire_xiongnu_cataphracts	replenishment.png	33	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_fire_xiongnu_cavalry	replenishment.png	34	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_metal_chu_infantry	replenishment.png	35	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_water_xianbei_horse_archers	replenishment.png	36	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_wood_chu_spearmen	replenishment.png	37	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_cataphracts_fire	replenishment.png	38	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_horse_archers_water	replenishment.png	39	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_marauders_earth	replenishment.png	40	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_raiders_fire	replenishment.png	41	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_bing_earth_auxilia_xiongnu_raiders	replenishment.png	42	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_bing_water_auxilia_xianbei_skirmishers	replenishment.png	43	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_ji_metal_jizhou_elite_swordguards	replenishment.png	44	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_ji_wood_cavalrybane_infantry	replenishment.png	45	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_jiao_metal_blades_of_the_south	replenishment.png	46	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_jiao_wood_headcrushers	replenishment.png	47	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_jing_earth_northern_nobles	replenishment.png	48	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_jing_metal_sword_saints	replenishment.png	49	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_liang_metal_xiliang_macemen	replenishment.png	50	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_liang_wood_xiliang_spearmen	replenishment.png	51	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_qing_earth_bookish_cavaliers	replenishment.png	52	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_qing_water_thunderous_repeaters	replenishment.png	53	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_sili_wood_brave_protectors	replenishment.png	54	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_sili_wood_dynasty_warriors	replenishment.png	55	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_xu_water_coastal_homeguard	replenishment.png	56	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_xu_wood_valiant_vigilantes	replenishment.png	57	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yan_water_river_guards	replenishment.png	58	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yan_wood_yellow_turban_remnants	replenishment.png	59	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yang_metal_yangtze_patrollers	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yang_wood_yang_guardians	replenishment.png	61	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yi_metal_forest_fighters	replenishment.png	62	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yi_water_yizhou_stalkers	replenishment.png	63	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yong_metal_defenders_of_capitals	replenishment.png	64	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yong_wood_downtrodden_refugees	replenishment.png	65	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_you_fire_auxiliary_wuhuan_raiders	replenishment.png	66	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_you_metal_fierce_northern_axemen	replenishment.png	67	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yu_fire_firestarter_cavalry	replenishment.png	68	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yu_metal_yuzhou_assault_infantry	replenishment.png	69	campaign			0.0000	positive_value_is_good	default
ironic_madness_decay	icon_mad_bad.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_madness_armies	icon_mad_bad.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_madness_captives_post_battle	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_characters	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_garrisoned	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_vassalized	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_madness_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_madness_executed	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_assignments	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_event_gain	icon_mad_good.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_event_loss	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_character_spawn	icon_mad_good.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_character_wounded	icon_mad_bad.png	100	campaign			0.0000	negative_value_is_good	default
ironic_madness_character_killed	icon_mad_bad.png	100	campaign			0.0000	negative_value_is_good	default
ironic_madness_army_travel	icon_mad_bad.png	100	campaign			0.0000	negative_value_is_good	default
ironic_madness_total_war	icon_mad_bad.png	100	campaign			0.0000	negative_value_is_good	default
ironic_madness_trade_off	icon_mad_bad.png	100	campaign			0.0000	negative_value_is_good	default
ironic_madness_destroyer_of_worlds	icon_mad_good.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_confedrate_faction	icon_mad_good.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_vassal_faction	icon_mad_good.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_good_to_bad	icon_mad_bad.png	100	campaign			0.0000	negative_value_is_good	default
ironic_madness_bad_to_good	icon_mad_good.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_ihnmaims	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_event_tier_0	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_event_tier_1	icon_mad_bad.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_event_tier_2	icon_mad_good.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_event_tier_3	icon_mad_good.png	100	campaign			0.0000	positive_value_is_good	default
ironic_madness_event_tier_4	icon_mad_good.png	100	campaign			0.0000	positive_value_is_good	default
ironic_frontend_description_qu_pan_1	icon_mad_good.png	100	campaign		ironic_frontend_description_qu_pan_1	0.0000	positive_value_is_good	default
ironic_frontend_description_qu_pan_2	icon_mad_good.png	100	campaign		ironic_frontend_description_qu_pan_2	0.0000	positive_value_is_good	default
ironic_frontend_description_qu_pan_3	icon_mad_good.png	100	campaign		ironic_frontend_description_qu_pan_3	0.0000	positive_value_is_good	default
ironic_frontend_description_qu_pan_4	icon_mad_good.png	100	campaign		ironic_frontend_description_qu_pan_4	0.0000	positive_value_is_good	default
ironic_frontend_description_qu_pan_5	icon_mad_good.png	100	campaign		ironic_frontend_description_qu_pan_5	0.0000	positive_value_is_good	default
ironic_rebellion_decay	sword_infantry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_rebellion_armies	sword_infantry.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_bandit_captives_post_battle	sword_infantry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_bandit_rebellion_bandit	sword_infantry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_bandit_rebellion_garrisoned	sword_infantry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_bandit_rebellion_vassalized	sword_infantry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_bandit_rebellion_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_bandit_rebellion_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_han_sui_decay	spy_limit.png	1	campaign	metal		0.0000	positive_value_is_good	default
ironic_han_sui_info_1	info.png	5	campaign	metal		0.0000	positive_value_is_good	info
ironic_han_sui_info_2	info.png	6	campaign	metal		0.0000	positive_value_is_good	info
ironic_han_sui_building	spy_limit.png	1	campaign	metal		0.0000	positive_value_is_good	default
ironic_han_sui_frontend_1	spy_limit.png	1	campaign	metal	ironic_han_sui_frontend_1	0.0000	positive_value_is_good	default
ironic_han_sui_frontend_2	spy_limit.png	2	campaign	metal	ironic_han_sui_frontend_2	0.0000	positive_value_is_good	default
ironic_han_sui_frontend_3	spy_limit.png	3	campaign	metal	ironic_han_sui_frontend_3	0.0000	positive_value_is_good	default
ironic_han_sui_frontend_4	spy_limit.png	4	campaign	metal	ironic_han_sui_frontend_4	0.0000	positive_value_is_good	default
ironic_han_sui_spy_tier_1	spy_limit.png	0	campaign	metal		0.0000	positive_value_is_good	default
ironic_han_sui_spy_tier_2	spy_limit.png	1	campaign	metal		0.0000	positive_value_is_good	default
ironic_song_jian_decay	trade_influence.png	1	campaign	metal		0.0000	positive_value_is_good	default
ironic_song_jian_building	trade_influence.png	1	campaign	metal		0.0000	positive_value_is_good	default
ironic_song_jian_frontend_1	trade_influence.png	1	campaign	metal	ironic_song_jian_frontend_1	0.0000	positive_value_is_good	default
ironic_song_jian_frontend_2	trade_influence.png	2	campaign	metal	ironic_song_jian_frontend_2	0.0000	positive_value_is_good	default
ironic_song_jian_frontend_3	trade_influence.png	3	campaign	metal	ironic_song_jian_frontend_3	0.0000	positive_value_is_good	default
ironic_song_jian_frontend_4	trade_influence.png	4	campaign	metal	ironic_song_jian_frontend_4	0.0000	positive_value_is_good	default
ironic_frontend_description_rebellion_1	sword_infantry.png	1	campaign		ironic_frontend_description_rebellion_1	0.0000	positive_value_is_good	default
ironic_frontend_description_rebellion_2	sword_infantry.png	2	campaign		ironic_frontend_description_rebellion_2	0.0000	positive_value_is_good	default
ironic_frontend_description_rebellion_3	sword_infantry.png	3	campaign		ironic_frontend_description_rebellion_3	0.0000	positive_value_is_good	default
ironic_frontend_description_rebellion_4	sword_infantry.png	4	campaign		ironic_frontend_description_rebellion_4	0.0000	positive_value_is_good	default
ironic_frontend_description_jursdiction_1	3k_dlc07_military_sanction.png	1	campaign		ironic_frontend_description_jursdiction_1	0.0000	positive_value_is_good	default
ironic_frontend_description_jursdiction_2	3k_dlc07_military_sanction.png	2	campaign		ironic_frontend_description_jursdiction_2	0.0000	positive_value_is_good	default
ironic_frontend_description_jursdiction_3	3k_dlc07_military_sanction.png	3	campaign		ironic_frontend_description_jursdiction_3	0.0000	positive_value_is_good	default
ironic_frontend_description_jursdiction_4	3k_dlc07_military_sanction.png	4	campaign		ironic_frontend_description_jursdiction_4	0.0000	positive_value_is_good	default
ironic_inner_circle_decay	unlocks_legendary_characters.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_inner_circle_armies	unlocks_legendary_characters.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_inner_circle_captives_post_battle	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_inner_circle_garrisoned	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_inner_circle_vassalized	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_inner_circle_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_inner_circle_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_inner_circle_executed	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_inner_circle_assignments	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_inner_circle_relationships	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_inner_circle_characters	unlocks_legendary_characters.png	100	campaign			0.0000	positive_value_is_good	default
ironic_inner_circle_effect_bundle_1	unlocks_legendary_characters.png	1	campaign		ironic_inner_circle_effect_bundle_1	0.0000	positive_value_is_good	default
ironic_inner_circle_effect_bundle_2	unlocks_legendary_characters.png	2	campaign		ironic_inner_circle_effect_bundle_2	0.0000	positive_value_is_good	default
ironic_inner_circle_effect_bundle_3	unlocks_legendary_characters.png	3	campaign		ironic_inner_circle_effect_bundle_3	0.0000	positive_value_is_good	default
